player_name,team_long_name,team_short_name,league,Age,height,weight,overall_rating,potential,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
Christian Santos,NEC Nijmegen,NEC,Netherlands Eredivisie,28,182.88,154,66.72727273,70.63636364,63,67.90909091,70.72727273,69,70.36363636,67,67,59,61,68,64.81818182,71.18181818,64.72727273,67.36363636,57,66,76.18181818,70.54545455,66,62.72727273,58,28.18181818,71.27272727,65,63.63636364,37,37,33,7,12.36363636,18,15.63636364,9.909090909
Branco van den Boomen,SC Heerenveen,HEE,Netherlands Eredivisie,21,190.5,183,67,75,67,58,59,71,65,63,76,71.75,73,70,65,70,62,64,50,78,66,71,78,73,74,53,58,65,58,52,64,57,6,13,8,8,13
Arber Zeneli,SC Heerenveen,HEE,Netherlands Eredivisie,21,175.26,159,61.20689655,70.51724138,58.24137931,54.06896552,25,53.55172414,59.03448276,69.31034483,62.13793103,40.27586207,53.17241379,66.27586207,83.03448276,78.5862069,76.82758621,47.55172414,82.89655172,48.68965517,55.37931034,60.55172414,35.82758621,44.68965517,35.55172414,28.51724138,48.93103448,53.44827586,41.65517241,32.55172414,30.68965517,27.68965517,9.206896552,7.206896552,9.206896552,6.206896552,13.20689655
Simon Thern,SC Heerenveen,HEE,Netherlands Eredivisie,24,180.34,168,64.68421053,75.18421053,52.84210526,49.02631579,36.10526316,72.02631579,60.68421053,65.76315789,69.92105263,50.57894737,66.05263158,72.34210526,75.71052632,70.42105263,82.05263158,58.28947368,72.31578947,63.73684211,54.36842105,75.05263158,43.28947368,64.42105263,50.81578947,45.07894737,52.13157895,72.60526316,47.57894737,38.31578947,49.73684211,47.10526316,6.026315789,6.026315789,12.02631579,13.02631579,9.026315789
Joey van den Berg,SC Heerenveen,HEE,Netherlands Eredivisie,30,182.88,170,68.57142857,69.0952381,60.33333333,59.04761905,71.23809524,70.57142857,61.71428571,64,56.52380952,45.23809524,71.19047619,68.38095238,63.19047619,63.95238095,59.71428571,64.80952381,64.19047619,65.57142857,63.80952381,82.0952381,81.23809524,68.23809524,86.47619048,60.19047619,56.19047619,65.57142857,66.9047619,65.80952381,62.85714286,66.28571429,5.238095238,11.23809524,11.23809524,6.238095238,13.23809524
Marcel Appiah,NEC Nijmegen,NEC,Netherlands Eredivisie,28,190.5,165,63.16666667,65.91666667,56.25,17,64.66666667,55.66666667,29,58.16666667,29.33333333,22,49,57,72.66666667,75.91666667,51.16666667,61.5,62,60,61.66666667,70.66666667,71,24,51.33333333,60.5,24,38,40,64.5,67.16666667,62.5,9,14,14,9,8
Lorenzo Burnet,FC Groningen,GRO,Netherlands Eredivisie,25,170.18,143,66.33333333,71.66666667,65.83333333,41.75,57.91666667,61.66666667,30.25,70,35,31.25,59.08333333,66.25,84.83333333,80.66666667,82.83333333,67.33333333,84.08333333,41.25,81.91666667,71.83333333,54.16666667,29.25,66.58333333,61.58333333,46.41666667,57.83333333,56,64.08333333,67.66666667,66.5,11.25,9.25,12.25,7.25,8.25
Kevin Diks,Vitesse,VIT,Netherlands Eredivisie,20,182.88,161,62.69230769,74.07692308,56,22.23076923,62.92307692,63.53846154,31.38461538,54,36.30769231,29.23076923,55.76923077,60,68.84615385,66.15384615,50.76923077,58.61538462,62.61538462,51.07692308,68.46153846,53.69230769,69.46153846,46.53846154,68.61538462,65.15384615,48.23076923,30.23076923,42.46153846,63,66.84615385,67.30769231,6.230769231,14.23076923,8.230769231,9.230769231,14.23076923
Mattias Johansson,AZ Alkmaar,ALK,Netherlands Eredivisie,24,175.26,146,64.66666667,74,59.52380952,42.80952381,45.71428571,58.9047619,21.9047619,62.66666667,53.19047619,19.61904762,53.71428571,67.47619048,81.61904762,81.9047619,78.23809524,65.71428571,76.0952381,66.28571429,70.52380952,78.76190476,52.38095238,29.66666667,61.85714286,60.19047619,58.61904762,45.76190476,38.38095238,61.28571429,64.71428571,68.52380952,6.142857143,11,11.85714286,16.14285714,16.14285714
Jari Oosterwijk,Twente,TWE,Netherlands Eredivisie,21,193.04,168,63.18181818,73,48.36363636,66.27272727,68.54545455,63.63636364,58.36363636,50.36363636,52.36363636,45.36363636,51.36363636,56.09090909,62,63.36363636,56,52.36363636,59.63636364,70.36363636,61.45454545,59.36363636,74.27272727,67.36363636,59.36363636,22.36363636,66.54545455,48.36363636,60.36363636,20.36363636,24.36363636,23.36363636,9.363636364,15.36363636,14.36363636,7.363636364,8.363636364
Mounir El Hamdaoui,AZ Alkmaar,ALK,Netherlands Eredivisie,32,182.88,185,75.55,78.1,58.55,81,57.3,67.9,82.65,77.3,81.45,60.75,54.25,80.65,73.25,73.7,76.35,74.75,66.6,77.1,59.2,69.15,64.95,74.05,42,36.05,76.2,72.25,71.45,23.4,23.7,20.25,9.45,10.9,24.8,11.85,10.15
Bart Buysse,NEC Nijmegen,NEC,Netherlands Eredivisie,30,177.8,154,63.72222222,67.11111111,63.66666667,32.77777778,55.55555556,62.33333333,36.11111111,54.83333333,60.5,48.83333333,58.61111111,59.5,68.83333333,70.27777778,72.61111111,63.94444444,67.22222222,59.33333333,72.88888889,71.16666667,58.72222222,38.44444444,66.38888889,60.33333333,57.11111111,62.77777778,46.94444444,64.16666667,63.83333333,67.94444444,10.66666667,9.888888889,23.72222222,13.22222222,13.22222222
Luuk de Jong,PSV Eindhoven,PSV,Netherlands Eredivisie,26,187.96,190,75.19354839,81.25806452,66.35483871,76.09677419,82.09677419,69.83870968,76.12903226,70.38709677,63.4516129,60.35483871,57.16129032,74.87096774,65.67741935,68.25806452,75.03225806,76.09677419,60.41935484,75.80645161,69.22580645,74,75.22580645,70.83870968,48.41935484,37.67741935,74.90322581,70.61290323,68.41935484,35.06451613,36.67741935,35.32258065,13.67741935,10.77419355,13.03225806,9.032258065,11.64516129
Janio Bikel,NEC Nijmegen,NEC,Netherlands Eredivisie,21,175.26,139,63.125,74.25,38.5,33,60.875,66.5,36.75,64.125,38.5,32.5,57.75,65.125,76.75,72.875,82,61.625,74,55.5,75.75,75.625,59.75,39,71,64.875,47.25,60.875,43.5,56.5,66.25,61.75,14.5,9.5,7.5,15.5,12.5
Nick Viergever,Ajax,AJA,Netherlands Eredivisie,27,182.88,172,70.28571429,74.80952381,63.66666667,39.85714286,58.38095238,66.80952381,41,60,45.28571429,36.66666667,65.61904762,64,69.19047619,70.23809524,70.33333333,71.9047619,65.0952381,61.9047619,68.0952381,77.57142857,68.66666667,50.76190476,75.76190476,69.57142857,56,64.76190476,48.38095238,72.23809524,72.38095238,76.14285714,6.952380952,10.38095238,16.23809524,8.666666667,12.0952381
Kristjan Gauti Emilsson,NEC Nijmegen,NEC,Netherlands Eredivisie,23,185.42,157,64,71,53,67,65,63,57,56,49,42,50,66,55,33,52,65,72,70,70,62,77,59,54,38,66,64,55,32,39,34,15,10,9,13,14
Wojciech Golla,NEC Nijmegen,NEC,Netherlands Eredivisie,24,182.88,176,62.35714286,68.21428571,45.92857143,28.14285714,60.28571429,57,42.14285714,49.85714286,49.14285714,36.14285714,50.78571429,53.35714286,63.71428571,61.14285714,62,51.71428571,64,44.14285714,71.64285714,61,70.78571429,37.14285714,71.14285714,61.28571429,44.14285714,57.5,45.14285714,60.35714286,62.28571429,61.71428571,9.142857143,15.14285714,13.14285714,6.142857143,10.14285714
Bradley Jones,NEC Nijmegen,NEC,Netherlands Eredivisie,34,190.5,168,69.38461538,71.07692308,21.84615385,20.84615385,18.80769231,28.30769231,18.23076923,20.96153846,16.15384615,19.23076923,31,22.07692308,56.07692308,58.80769231,41.15384615,60.23076923,45.53846154,24.30769231,70,50.53846154,70,18.34615385,49.92307692,33.92307692,30.46153846,33.15384615,37.26923077,17.65384615,20.03846154,18.84615385,72.19230769,66.42307692,69.34615385,67.03846154,73.38461538
Marco van Duin,NEC Nijmegen,NEC,Netherlands Eredivisie,29,190.5,174,59.33333333,66.33333333,9,14.5,17,15,21.33333333,16,13,18.5,13,29.5,26,35,27,38.5,43,39,52,38,50.33333333,16.5,16,19,12,35,22,16.33333333,24.66666667,17.33333333,57,63,51,63,61
Daan Bovenberg,Excelsior,EXC,Netherlands Eredivisie,28,182.88,163,64.33333333,68.05555556,63.05555556,50,76.44444444,58.16666667,25.16666667,50.5,39.16666667,32.05555556,64.16666667,57.5,66.55555556,56.44444444,58.66666667,61.33333333,64.55555556,40,80.55555556,64.66666667,64.88888889,43.11111111,65.88888889,63.33333333,51.77777778,55.16666667,46.66666667,67.11111111,66.66666667,65.11111111,13.16666667,9.166666667,10.16666667,11.16666667,5.166666667
Giovanni Korte,ADO Den Haag,HAA,Netherlands Eredivisie,23,167.64,148,64.6,72.1,61.7,63.1,36.9,57.9,58.2,67.6,51.2,40.1,45.2,63,82.9,78.1,75,61.2,81.6,65,49.9,65.2,55,61.5,67.6,26.5,62.4,52.7,60.9,21.2,34.2,22.2,5.2,11.2,7.2,10.2,7.2
Kevin Jansen,ADO Den Haag,HAA,Netherlands Eredivisie,24,177.8,170,65.27272727,72.90909091,56,47,55.45454545,68.18181818,43.18181818,62.81818182,61.90909091,54.36363636,63.18181818,67.54545455,68.54545455,64.36363636,67.54545455,63.18181818,65.18181818,62.63636364,68.81818182,71.27272727,66.45454545,63.81818182,58.09090909,59.36363636,62.90909091,68.18181818,51.18181818,52.18181818,51.81818182,50.72727273,14.18181818,7.181818182,9.181818182,12.18181818,14.18181818
Dico Koppers,Willem II,WII,Netherlands Eredivisie,24,177.8,159,64.38461538,70.92307692,59.07692308,40.69230769,65.30769231,65.07692308,36.69230769,63.61538462,53,37.69230769,61.07692308,65,69.46153846,69.30769231,65.76923077,63.61538462,73.23076923,53.23076923,73.84615385,64.30769231,60.92307692,37.23076923,64.30769231,61.53846154,55.46153846,50.15384615,47.15384615,65.07692308,65.30769231,64.76923077,15.15384615,7.153846154,9.153846154,10.15384615,14.15384615
Sebastien Haller,FC Utrecht,UTR,Netherlands Eredivisie,22,190.5,194,66.77777778,78.83333333,39.66666667,72.5,71.16666667,54.33333333,53.38888889,57.83333333,44.77777778,38.77777778,34.44444444,59.94444444,76,71.11111111,66.55555556,60.5,49.55555556,69.5,75,60.22222222,75.66666667,58.83333333,34.11111111,23.44444444,66.83333333,56.44444444,70.33333333,19.44444444,18.77777778,20.77777778,5.333333333,6.333333333,13.33333333,6.333333333,5.333333333
Sander Fischer,Excelsior,EXC,Netherlands Eredivisie,28,182.88,179,66.83333333,69.16666667,29.33333333,22.33333333,64.33333333,61.5,23,45.33333333,25.33333333,45.33333333,59.5,56.33333333,57.33333333,64.66666667,53,55.33333333,56,60.33333333,71,67.33333333,77.33333333,43.33333333,64.66666667,67.66666667,20.33333333,39.33333333,60.33333333,70,69.33333333,67,7.333333333,15.33333333,8.333333333,12.33333333,13.33333333
Lucas Bijker,SC Heerenveen,HEE,Netherlands Eredivisie,23,175.26,163,65,71.4,62.1,34.3,50.5,52.3,32.3,64.3,40.3,32.3,63.4,62.3,73,75.5,65,64.3,77,31.3,81.2,72.2,74.3,27.3,75.3,64.2,52.3,49.3,48.1,63.5,68.5,66.7,6.3,8.3,7.3,7.3,9.3
Gaston Pereiro,PSV Eindhoven,PSV,Netherlands Eredivisie,21,187.96,168,73.71428571,82.57142857,64.28571429,71.57142857,74,68.14285714,68,79,64,70,58,82,76,79,75,73,56,82,71,59,75,77,57,30,67.71428571,64,62,39,40,36,7,15,10,10,12
Louis Nganioni,FC Utrecht,UTR,Netherlands Eredivisie,21,177.8,170,68.75,77.75,70,38,45,62,40,69,69,42,58,72,80,77,71,64,71,59,65,84,72,45,66,69,61,57,44,60,59,67,11,13,13,12,9
Markus Henriksen,AZ Alkmaar,ALK,Netherlands Eredivisie,24,187.96,172,71.29166667,79.33333333,59.91666667,62.83333333,60.41666667,73.79166667,67.08333333,70.16666667,46.33333333,53.66666667,65.5,75.625,68.66666667,69.70833333,73.25,71.375,60.79166667,83.54166667,82,86.875,75.04166667,76.95833333,76,64.79166667,69.70833333,72.875,44.66666667,63.45833333,62.25,59.75,14.33333333,15,14.16666667,10.41666667,14.08333333
Anass Achahbar,Feyenoord,FEY,Netherlands Eredivisie,22,175.26,159,65.40909091,75.40909091,49.90909091,66.13636364,53.63636364,67.68181818,70.90909091,75.81818182,69.40909091,53.27272727,53.63636364,79.04545455,74.86363636,69.04545455,79.63636364,60.5,82.63636364,62.5,62.04545455,56.27272727,51.5,59.77272727,39.45454545,24.45454545,63.36363636,67.40909091,60.45454545,17,30.18181818,19.54545455,10.27272727,13.27272727,9.272727273,6.272727273,14.27272727
Colin Kazim-Richards,Feyenoord,FEY,Netherlands Eredivisie,30,185.42,174,71.66666667,74.74074074,68.40740741,65.33333333,67.33333333,66.7037037,66.51851852,75.03703704,63.18518519,60.51851852,66.74074074,73.11111111,75.59259259,77.59259259,77.2962963,67,72.33333333,76.37037037,73.03703704,71.48148148,78.48148148,71.33333333,71.14814815,35.96296296,69.07407407,62.77777778,65.22222222,24.07407407,37.22222222,33.37037037,8.185185185,16.18518519,19.77777778,14.55555556,16.25925926
Martijn Monteyne,Roda,ROD,Netherlands Eredivisie,32,175.26,172,63.625,65.5625,63.625,36.6875,56.5625,62.375,34.8125,58.9375,56,46.875,55.625,57.25,63.125,63.125,59.625,61.0625,66.125,63.875,67.625,75.0625,61.375,60.1875,71,62.0625,55,56,48.8125,65.75,62.875,65.75,8.25,17.1875,22.1875,14.75,11.75
Derrick Luckassen,AZ Alkmaar,ALK,Netherlands Eredivisie,21,185.42,165,63.91666667,75.33333333,52.58333333,34.25,53.33333333,64.91666667,31.25,57.41666667,44.91666667,50.91666667,59.66666667,58.83333333,76.5,75.16666667,75,57,67.83333333,40.25,71.41666667,64.75,76.5,41.75,55.83333333,65.66666667,45.75,36.25,45.25,65.33333333,67.91666667,65.08333333,8.25,9.25,8.25,6.25,5.25
Jorrit Hendrix,PSV Eindhoven,PSV,Netherlands Eredivisie,21,182.88,154,67.82352941,78.29411765,50.41176471,32.64705882,64.41176471,68.05882353,40.47058824,60,39.52941176,29.76470588,67,67.76470588,67.52941176,69.47058824,65.64705882,65.23529412,72.82352941,62.52941176,75,64.70588235,67.82352941,39.82352941,64.70588235,69,50.76470588,57.29411765,49.17647059,66.52941176,68.11764706,64.58823529,13.29411765,7.294117647,11.29411765,7.294117647,10.29411765
Rajko Brezancic,AZ Alkmaar,ALK,Netherlands Eredivisie,27,175.26,163,68.6,71.4,66.8,28,50,63,38,66,55,30,60,62,74,77,70,65.6,72,55,66,78.8,68,28,71.8,58,60,44,43,69,72,76,10,6,9,15,12
Juninho Bacuna,FC Groningen,GRO,Netherlands Eredivisie,19,185.42,165,62.3,76.1,51,63.9,59.6,58.5,44.6,65.1,39.2,33.5,52.5,66,72,72,66,66.5,64,63.5,67,63.7,57,44.5,39,30.2,56.7,49.8,58.5,31.1,29.8,28.3,5.5,10.5,7.5,13.5,9.5
Isaiah Brown,Vitesse,VIT,Netherlands Eredivisie,19,182.88,154,62.81818182,78.90909091,45,61.63636364,54.54545455,72,49,70.72727273,48.72727273,42.36363636,62.81818182,68,75.63636364,76.09090909,65.81818182,59.36363636,62.36363636,63.36363636,69.72727273,62,60.63636364,42.36363636,58.54545455,45.72727273,60.36363636,60.63636364,55.36363636,34.36363636,47.09090909,51.09090909,8.363636364,6.363636364,13.36363636,6.363636364,13.36363636
Morten Thorsby,SC Heerenveen,HEE,Netherlands Eredivisie,20,185.42,159,63.6,75.1,57.8,54.8,54.8,66.4,44.8,66.5,50.4,47.4,61.6,68.6,67.3,63.6,66.2,65.6,59.6,59,66.4,68.1,64.2,45.1,49.7,38.3,63.2,61,45.4,45.8,46.3,49.5,12.4,13.4,9.4,6.4,12.4
Pantelis Hatzidiakos,AZ Alkmaar,ALK,Netherlands Eredivisie,19,180.34,176,61,74,46,20,58,55,35,47,28,37,59,60,66,65,60,53,60,65,67,45,68,55,60,62,26,28,40,62,59,60,9,14,11,11,9
Joey Pelupessy,Heracles,HER,Netherlands Eredivisie,23,172.72,139,63.6875,72.5,51.8125,33.5625,61.875,70.25,30.25,66.6875,48.375,46.375,66.375,70.3125,71.3125,69.25,73,59.4375,83,52.375,70,61.375,55.3125,35.5,70.3125,64.5625,54.5,63.625,49.375,57.6875,63.4375,58.75,14.375,13.375,7.375,7.375,13.375
Wout Droste,Heracles,HER,Netherlands Eredivisie,27,180.34,161,65.875,67.875,66.125,23.375,54.375,61.875,30.375,68.375,25.375,30.375,51.75,63.625,75.375,74.25,69,63,67,37.375,71.5,77,63,22.375,59.875,63.625,51.375,50.625,37.375,68.5,67.375,65,10.375,9.375,11.375,14.375,9.375
Richmond Boakye,Roda,ROD,Netherlands Eredivisie,23,180.34,170,68.6,78.35,46.4,69.8,63.55,59.6,61.5,64.5,32.75,35.75,39.8,69,78.85,84.9,73.8,62.45,56.1,75.9,76.5,63.9,71.95,62.05,48.6,29.55,69.15,55,67.3,22.75,29.95,27.1,15.2,6.2,13.2,7.2,8.2
Marcos Gullon,Roda,ROD,Netherlands Eredivisie,27,185.42,174,67.09090909,70.81818182,51.90909091,49,63.36363636,69.36363636,48,50,35,55,61.54545455,59.18181818,55.18181818,55.90909091,52,65.54545455,58.45454545,60,66.45454545,75.54545455,74.45454545,51,76,71.45454545,54.72727273,68.09090909,58,59.54545455,71.90909091,61.27272727,9.272727273,14.27272727,24.63636364,13.54545455,12.81818182
Alexander Bannink,De Graafschap,GRA,Netherlands Eredivisie,26,185.42,176,63.85714286,67.71428571,55,55.85714286,50,67,38,56.28571429,55,55,65,63,59.42857143,57.42857143,62,59.14285714,60,70,57,76.42857143,69.42857143,66,66.71428571,58.14285714,58.71428571,70,65.28571429,51.71428571,54,52,8.714285714,16.14285714,24.57142857,11.14285714,11.85714286
Mohamed Rayhi,NEC Nijmegen,NEC,Netherlands Eredivisie,22,177.8,168,66,73,60,62,49,61,68,74,71,48,47,66,79,76,80,51,75,70,58,66,59,65,39,25,59,61,33,24,40,27,15,8,9,14,12
Kevin van Diermen,Excelsior,EXC,Netherlands Eredivisie,27,190.5,179,62,66.4,31.06666667,19.4,64,48.53333333,24.06666667,37.53333333,34.06666667,29.06666667,53.06666667,57.06666667,57.46666667,62.2,46.66666667,60.33333333,53,27.86666667,70.26666667,67.46666667,76.93333333,22.93333333,58.73333333,55.4,35.26666667,34.06666667,51.2,61.53333333,62.13333333,58.26666667,8.466666667,16.26666667,22.13333333,13.86666667,15.66666667
Marvin Peersman,Cambuur,CAM,Netherlands Eredivisie,25,182.88,152,66.2,70.2,63.6,38.6,58,56.6,38.6,61.6,53.6,38.6,59.2,58.6,68.8,74.4,67,62,67.5,62.6,80.7,72.2,71.2,55.6,75,68.6,44.6,45.6,48.6,62.5,70.4,67.4,13.6,10.6,10.6,5.6,14.6
Sander van de Streek,Cambuur,CAM,Netherlands Eredivisie,23,180.34,163,63.09090909,69.18181818,55.18181818,65.09090909,55.54545455,65.63636364,54.27272727,64.18181818,58.63636364,43,60.36363636,66.81818182,63.27272727,64.90909091,60,62,69.36363636,64.18181818,67.90909091,57,61.45454545,64,52.18181818,31,61.45454545,56.36363636,62.18181818,46,40.54545455,32.54545455,14.18181818,14.18181818,7.181818182,14.18181818,6.181818182
Kenny Tete,Ajax,AJA,Netherlands Eredivisie,21,180.34,170,68.42857143,79.85714286,63.35714286,31.42857143,61.35714286,64.71428571,32,67.21428571,41.42857143,33.42857143,54.35714286,67,75.85714286,76.07142857,67.85714286,65.64285714,69.85714286,44.28571429,72.71428571,66.42857143,72.21428571,36.71428571,75,67.28571429,54.71428571,42.71428571,42.42857143,71.28571429,70.21428571,72.28571429,8.428571429,14.42857143,10.42857143,5.428571429,9.428571429
Ramon Leeuwin,FC Utrecht,UTR,Netherlands Eredivisie,29,187.96,168,66.19047619,68.0952381,58.42857143,34.52380952,58.0952381,66.28571429,42.95238095,61.76190476,45.52380952,40.0952381,63.0952381,64.0952381,68.61904762,70.47619048,67.19047619,63.61904762,61.85714286,48.38095238,76.33333333,70.66666667,76.57142857,55.52380952,60.04761905,64.57142857,52.19047619,51.33333333,55.9047619,64.9047619,69.28571429,65.66666667,6.095238095,6.095238095,6.095238095,11.0952381,6.095238095
Vincent Janssen,AZ Alkmaar,ALK,Netherlands Eredivisie,22,182.88,176,72.41666667,79,33,78.25,63.91666667,70.08333333,57,63.41666667,54,39,36,73.75,68.25,73.16666667,60,66.25,70,81,72.41666667,77.16666667,77.16666667,69,74,13,73.75,50,68.75,19,19,22,13,7,11,15,16
Kenny Otigba,SC Heerenveen,HEE,Netherlands Eredivisie,24,187.96,185,65.88235294,74.52941176,37.23529412,30.23529412,71.52941176,57.82352941,27.23529412,48.70588235,28.23529412,27.94117647,48.82352941,53.82352941,74,72.23529412,52.23529412,56.70588235,45.23529412,58.23529412,70.41176471,63.05882353,82.17647059,31.23529412,77.17647059,63,21.23529412,35.17647059,34.58823529,62.76470588,66.88235294,58.41176471,15.23529412,14.23529412,7.235294118,5.235294118,7.235294118
Ridgeciano Haps,AZ Alkmaar,ALK,Netherlands Eredivisie,23,175.26,146,62.8,71.7,62.4,41.75,45.15,60.45,49.9,65.85,64.25,53.25,54.85,62.6,81.2,79.05,81.3,52.1,74.8,59.25,58.1,62.6,54.3,50.85,51.05,58.15,55.6,55.35,49.25,60.3,62.45,60.15,12.25,7.25,14.25,5.25,12.25
Michael de Leeuw,FC Groningen,GRO,Netherlands Eredivisie,30,177.8,148,69.5,70.90909091,56.63636364,70.27272727,75.90909091,68.59090909,69.90909091,65.77272727,52.54545455,56.18181818,59.90909091,71.36363636,66.81818182,62.18181818,70,69.31818182,74.04545455,65,82.36363636,80.18181818,63.68181818,60.54545455,67.45454545,38.13636364,75,68.77272727,68.5,38.18181818,39.18181818,36.18181818,5.181818182,14.18181818,11.18181818,7.181818182,13.18181818
Navarone Foor,NEC Nijmegen,NEC,Netherlands Eredivisie,24,170.18,134,65.85714286,74.14285714,61.78571429,54.64285714,33.92857143,67.42857143,62.71428571,69.57142857,69.71428571,58.64285714,54.78571429,68.42857143,82.78571429,76,84.71428571,59.85714286,76.85714286,68.07142857,69.14285714,61.57142857,37.78571429,64,32,30.35714286,61.78571429,65.21428571,56.64285714,29.5,28.64285714,29.64285714,14,12,15,6,8
Karim El Ahmadi,Feyenoord,FEY,Netherlands Eredivisie,31,185.42,172,73.12,74.56,60.92,57.84,48.28,77.56,63.24,72.92,67.36,55.92,70.68,79.4,68.32,67.6,77.68,74.68,66.12,68.28,57.72,81.88,67.92,62,76.52,69,71.16,72.36,68.16,53.72,66.12,57.8,11.8,16.16,21.04,14.28,9.52
Mikhail Rosheuvel,Cambuur,CAM,Netherlands Eredivisie,26,175.26,157,65.875,70,64.3125,55.0625,43.1875,58.9375,51.1875,69.9375,67.1875,58.1875,44.6875,66.75,85.125,85.1875,75.1875,53.375,71.25,62.1875,65.75,66.875,67,66.3125,43.1875,26.5,55.6875,55.1875,59.1875,22.9375,21.1875,22.1875,11.1875,15.1875,14.1875,8.1875,10.1875
